institucion	carrera	area	acreditacion_institucion	tipo_institucion	tipo_institucion_nivel_0	tipo_institucion_nivel_1	tipo_institucion_nivel_2	porcentaje_subvencionados	desercion_agno1	duracion_real	empleabilidad_agno1	ingreso_agno4	arancel
Universidad de Talca	Odontología	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.837	0.155	16.1	0.978	De $1 millón 200 mil a $1 millón 400 mil	4039100
Universidad de Talca	Psicología	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.911	0.076	13.2	0.907	De $800 mil a $1 millón	2818500
Universidad de Talca	Tecnología Médica	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.979	0.145	14.3	0.971	De $800 mil a $1 millón	2556200
Universidad de Tarapacá	Agronomía	Agropecuaria	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.962	0.231	16.3	0.734	De $800 mil a $1 millón	2437000
Universidad de Tarapacá	Contador Auditor-Contador Público	Administración y Comercio	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.994	0.222	15.6	0.75	De $600 mil a $800 mil	2200522
Universidad de Tarapacá	Derecho	Derecho	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.952	0.183	21.9	0.672	s/i	2437000
Universidad de Tarapacá	Educación Parvularia y Psicopedagogía	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.974	0.375	11.1	0.589	De $400 mil a $600 mil	1966746
Universidad de Tarapacá	Enfermería	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.961	0.091	14.7	0.991	De $800 mil a $1 millón	2437000
Universidad de Tarapacá	Ingeniería Civil Industrial	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.902	0.25	20.6	0.932	s/i	2437000
Universidad de Tarapacá	Ingeniería Civil Mecánica	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.949	s/i	18.6	0.909	s/i	2437000
Universidad de Tarapacá	Ingeniería Comercial	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.901	0.247	15.9	0.904	De $800 mil a $1 millón	2437000
Universidad de Tarapacá	Kinesiología y Rehabilitación	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.988	0.179	12.7	0.785	De $800 mil a $1 millón	2437000
Universidad de Tarapacá	Obstetricia y Puericultura	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.983	0.184	15.5	0.985	De $600 mil a $800 mil	2437000
Universidad de Tarapacá	Pedagogía en Educación Básica con Mención	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.99	0.273	9.9	0.858	De $400 mil a $600 mil	1971000
Universidad de Tarapacá	Pedagogía en Historia y Geografía	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.462	s/i	0.573	De $400 mil a $600 mil	1971000
Universidad de Tarapacá	Pedagogía en Inglés	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.972	0.269	s/i	0.671	De $400 mil a $600 mil	1971000
Universidad de Tarapacá	Profesor de Educación Física	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.25	13.2	0.745	De $400 mil a $600 mil	1971000
Universidad de Tarapacá	Psicología	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.964	0.217	13.6	0.874	De $600 mil a $800 mil	2437000
Universidad de Tarapacá	Químico Laboratorista	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.579	s/i	0.864	s/i	2116000
Universidad de Tarapacá	Tecnología Médica /Lab.Clínico, Hemat. y Banco de Sangre	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.961	0.154	12.9	0.977	De $1 millón 200 mil a $1 millón 400 mil	2427662
Universidad de Tarapacá	Trabajo Social	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.98	0.257	11.1	0.712	s/i	1971000
Universidad de Valparaíso	Administración Hotelera y Gastronómica	Administración y Comercio	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.897	0.267	12.8	0.622	s/i	2242301
Universidad de Valparaíso	Administración Pública	Ciencias Sociales	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.941	0.174	11.9	0.879	s/i	1758000
Universidad de Valparaíso	Administración de Negocios Internacionales	Administración y Comercio	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.907	0.157	12.9	0.827	De $600 mil a $800 mil	2251000
Universidad de Valparaíso	Arquitectura	Arte y Arquitectura	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.803	0.307	18.7	0.788	De $800 mil a $1 millón	2816000
Universidad de Valparaíso	Auditoría	Administración y Comercio	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.962	0.216	15.9	0.936	De $800 mil a $1 millón	1902636
Universidad de Valparaíso	Biología Marina	Agropecuaria	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.814	0.386	s/i	0.714	s/i	1997000
Universidad de Valparaíso	Cine	Arte y Arquitectura	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.815	0.196	12.3	0.397	s/i	2863000
Universidad de Valparaíso	Derecho	Derecho	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.808	0.132	19.1	0.815	De $1 millón 400 mil a $1 millón 600 mil	2401000
Universidad de Valparaíso	Diseño	Arte y Arquitectura	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.849	0.309	16.8	0.553	De $400 mil a $600 mil	2557000
Universidad de Valparaíso	Educación Parvularia	Educación	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.928	0.08	10.6	0.802	s/i	2028000
Universidad de Valparaíso	Enfermería	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.877	0.12	12.5	1.0	De $1 millón a $1 millón 200 mil	2230000
Universidad de Valparaíso	Fonoaudiología	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.819	0.149	11.9	0.934	De $800 mil a $1 millón	2292000
Universidad de Valparaíso	Ingeniería Ambiental	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.887	0.422	18.5	0.66	De $800 mil a $1 millón	2126000
Universidad de Valparaíso	Ingeniería Civil Industrial	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.877	0.116	14.1	0.874	s/i	2417000
Universidad de Valparaíso	Ingeniería Comercial	Ciencias Sociales	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.884	0.132	14.2	0.908	De $1 millón a $1 millón 200 mil	2229827
Universidad de Valparaíso	Ingeniería en Construcción	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.888	0.184	15.5	0.96	De $800 mil a $1 millón	2054000
Universidad de Valparaíso	Ingeniería en Estadística	Tecnología	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.934	0.364	s/i	0.846	s/i	1929000
Universidad de Valparaíso	Kinesiología	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.776	0.154	13.6	0.793	s/i	2469000
Universidad de Valparaíso	Medicina	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.506	0.176	14.4	0.971	De $1 millón 600 mil a $1 millón 800 mil	3947000
Universidad de Valparaíso	Nutrición y Dietética	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.869	0.197	12.1	0.926	De $800 mil a $1 millón	2318000
Universidad de Valparaíso	Obstetricia y Puericultura	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.947	0.151	12.6	0.99	De $800 mil a $1 millón	2225000
Universidad de Valparaíso	Odontología	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.557	0.118	14.6	0.972	De $1 millón 200 mil a $1 millón 400 mil	3993000
Universidad de Valparaíso	Pedagogía en Filosofía	Educación	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.938	0.2	16.2	0.667	s/i	1499000
Universidad de Valparaíso	Pedagogía en Historia y Ciencias Sociales	Educación	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.927	0.279	16.7	0.728	De $400 mil a $600 mil	1478000
Universidad de Valparaíso	Psicología	Ciencias Sociales	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.828	0.215	13.4	0.878	De $600 mil a $800 mil	2354000
Universidad de Valparaíso	Química y Farmacia	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.856	0.224	16.6	0.982	De $1 millón a $1 millón 200 mil	2759000
Universidad de Valparaíso	Tecnología Médica	Salud	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.933	0.152	13.2	0.987	De $1 millón a $1 millón 200 mil	2505000
Universidad de Valparaíso	Trabajo Social	Ciencias Sociales	3 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.906	0.209	13.1	0.854	De $600 mil a $800 mil	1743620
Universidad de Viña del Mar	Arquitectura	Arte y Arquitectura	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.467	0.442	16.2	0.793	De $800 mil a $1 millón	2704000
Universidad de Viña del Mar	Educación Básica	Educación	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.947	0.576	10.1	0.784	s/i	1951600
Universidad de Viña del Mar	Educación Parvularia	Educación	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.89	0.243	15.8	0.724	s/i	1981000
Universidad de Viña del Mar	Ingeniería Civil Industrial	Tecnología	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.699	0.2	17.5	0.885	s/i	2715980
Universidad de Viña del Mar	Ingeniería Comercial	Ciencias Sociales	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.689	0.346	14.1	0.773	De $1 millón a $1 millón 200 mil	2758000
Universidad de Viña del Mar	Ingeniería en Construcción	Tecnología	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.731	0.188	20.5	0.881	s/i	2352000
Universidad de Viña del Mar	Ingeniería en Medio Ambiente y Recursos Naturales	Tecnología	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.611	0.188	15.6	0.707	De $800 mil a $1 millón	2352000
Universidad de Viña del Mar	Medicina Veterinaria	Agropecuaria	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.612	0.273	16.8	0.64	s/i	2948000
Universidad de Viña del Mar	Pedagogía en Educación Física	Educación	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.928	0.237	11.2	0.571	s/i	2131371
Universidad de Viña del Mar	Periodismo	Ciencias Sociales	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.567	0.235	12.5	0.543	De $600 mil a $800 mil	2649000
Universidad de Viña del Mar	Psicología	Ciencias Sociales	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.832	0.193	12.0	0.811	De $600 mil a $800 mil	2812000
Universidad de Viña del Mar	Relaciones Públicas	Ciencias Sociales	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.663	0.273	11.0	0.581	De $600 mil a $800 mil	1926000
Universidad de Viña del Mar	Tecnología en Prevención de Riesgos y Medio Ambiente	Tecnología	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	1.0	s/i	7.3	0.559	De $400 mil a $600 mil	1409699
Universidad de Viña del Mar	Técnico en Informática Mención Desarrollo de Sistemas	Tecnología	4 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	1.0	s/i	9.0	0.604	s/i	1470500
Universidad del Bío-Bío	Arquitectura	Arte y Arquitectura	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.822	0.174	16.4	0.734	De $800 mil a $1 millón	2490000
Universidad del Bío-Bío	Contador Público y Auditor	Administración y Comercio	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.994	0.162	14.1	0.906	De $600 mil a $800 mil	1838000
Universidad del Bío-Bío	Diseño Gráfico	Arte y Arquitectura	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.985	0.229	12.7	0.534	De $400 mil a $600 mil	2150000
Universidad del Bío-Bío	Diseño Industrial	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.855	0.184	13.4	0.456	s/i	2294000
Universidad del Bío-Bío	Enfermería	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.992	0.045	11.7	0.989	De $1 millón a $1 millón 200 mil	2294000
Universidad del Bío-Bío	Ingeniería Civil	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.935	0.085	15.3	0.945	De $1 millón 400 mil a $1 millón 600 mil	2294000
Universidad del Bío-Bío	Ingeniería Civil en Industrias de la Madera	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.934	0.056	17.0	0.871	De $1 millón 200 mil a $1 millón 400 mil	2294000
Universidad del Bío-Bío	Ingeniería Civil en Informática	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.98	0.231	11.7	0.89	De $1 millón 200 mil a $1 millón 400 mil	2294000
Universidad del Bío-Bío	Ingeniería Comercial	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.984	0.156	14.2	0.827	De $800 mil a $1 millón	2236294
Universidad del Bío-Bío	Ingeniería Estadística	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.31	s/i	0.717	s/i	2220000
Universidad del Bío-Bío	Ingeniería de Ejecución en Computación e Informática	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.977	0.217	13.1	0.951	De $800 mil a $1 millón	1931000
Universidad del Bío-Bío	Ingeniería de Ejecución en Electricidad	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.99	0.138	14.6	0.957	De $1 millón 200 mil a $1 millón 400 mil	1854289
Universidad del Bío-Bío	Ingeniería de Ejecución en Electrónica	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.986	0.233	15.3	0.876	De $1 millón a $1 millón 200 mil	1931000
Universidad del Bío-Bío	Ingeniería de Ejecución en Mecánica	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.958	0.247	14.1	0.874	De $1 millón a $1 millón 200 mil	1893493
Universidad del Bío-Bío	Ingeniería en Alimentos	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.383	14.2	0.515	De $600 mil a $800 mil	2294000
Universidad del Bío-Bío	Ingeniería en Construcción	Tecnología	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.94	0.089	16.1	0.942	De $1 millón a $1 millón 200 mil	2220000
Universidad del Bío-Bío	Nutrición y Dietética	Salud	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.99	0.107	13.5	0.905	De $600 mil a $800 mil	1948000
Universidad del Bío-Bío	Pedagogía en Castellano y Comunicación	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.996	0.213	10.9	0.905	De $400 mil a $600 mil	1690000
Universidad del Bío-Bío	Pedagogía en Ciencias Naturales mención Biología o Física o Química	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.289	12.0	0.841	s/i	1690000
Universidad del Bío-Bío	Pedagogía en Educación Física	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.132	10.2	0.714	s/i	1690000
Universidad del Bío-Bío	Pedagogía en Educación General Básica	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.129	8.5	0.855	De $400 mil a $600 mil	1690000
Universidad del Bío-Bío	Pedagogía en Educación Matemática	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.995	0.143	11.9	0.878	s/i	1690000
Universidad del Bío-Bío	Pedagogía en Educación Parvularia	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.993	0.059	8.3	0.664	De $400 mil a $600 mil	1690000
Universidad del Bío-Bío	Pedagogía en Historia y Geografía	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.987	0.25	11.7	0.669	De $400 mil a $600 mil	1690000
Universidad del Bío-Bío	Pedagogía en Inglés	Educación	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	1.0	0.128	12.0	0.895	De $400 mil a $600 mil	1690000
Universidad del Bío-Bío	Trabajo Social	Ciencias Sociales	5 años	UNIVERSIDAD ESTATAL	Universidades	Universidades CRUCH	Universidades Estatales	0.986	0.212	10.4	0.767	De $600 mil a $800 mil	1829000
Universidad del Desarrollo	Arquitectura	Arte y Arquitectura	5 años	UNIVERSIDAD PARTICULAR	Universidades	Universidades Privadas	Universidades Privadas	0.123	0.144	15.0	0.761	De $800 mil a $1 millón	4267000
