agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_basica	ive_media	numero_alumnos
2011	590	COLEGIO PARTICULAR SAN JOSE	LA SERENA	4	Particular Subvencionado	URBANO	623929833	490	546	50.352112676	53.2178217821	836
2011	597	ESCUELA BASICA PEDRO PABLO MUNOZ	LA HIGUERA	4	Municipal	RURAL	236031922	251	363	76.26262626259999		245
2011	602	ESCUELA BASICA CARLOS CONDELL	LA HIGUERA	4	Municipal	RURAL	165499243	501	383	90.09009009		170
2011	609	INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO	COQUIMBO	4	Municipal	URBANO	895915779	466	465		70.4186046511	1093
2011	610	LICEO INDUSTRIAL JOSE TOMAS DE URMENETA	COQUIMBO	4	Municipal	URBANO	792072833	396	405		72.6375176304	1119
2011	611	LICEO DIEGO PORTALES	COQUIMBO	4	Municipal	URBANO	468681710	411	403		83.84615384609999	619
2011	613	COLEGIO DE ARTES CLAUDIO ARRAU	COQUIMBO	4	Municipal	URBANO	562400153	447	446	63.0265210608	69.8757763975	970
2011	646	"COLEGIO BERNARDO O'HIGGINS"	COQUIMBO	4	Particular Subvencionado	URBANO	1009500296	438	439	59.7539543057	63.8211382113	1303
2011	647	COLEGIO MANUEL MONTT	COQUIMBO	4	Particular Subvencionado	URBANO	287080942	470	499	70.8994708994	66.66666666659999	338
2011	648	COLEGIO SANTA MARTA	COQUIMBO	4	Particular Subvencionado	URBANO	843867280	544	538	43.04	41.6666666666	1042
2011	649	COLEGIO PARTICULAR GABRIELA MISTRAL	COQUIMBO	4	Particular Subvencionado	URBANO	927564129	497	500	45.6953642384	50.8928571428	1375
2011	656	LICEO PEDRO REGALADO S. VIDELA O.	ANDACOLLO	4	Municipal	URBANO	366614251	428	433		79.6728971962	407
2011	665	LICEO CARLOS ROBERTO MONDACA CORTES	VICUÑA	4	Municipal	URBANO	415160819	410	403		81.8181818181	596
2011	690	COLEGIO ANTONIO VARAS	VICUÑA	4	Particular Subvencionado	URBANO	590426891	451	475	63.8554216867	73.35640138399999	796
2011	701	LICEO ESTELA AVILA DE PERRY	OVALLE	4	Municipal	URBANO	611206591	353	388		87.3885350318	760
2011	704	LICEO ALEJANDRO ALVAREZ JOFRE	OVALLE	4	Municipal	URBANO	710263071	488	502		74.32432432429999	866
2011	705	LICEO POLITECNICO DE OVALLE	OVALLE	4	Municipal	URBANO	1004974397	408	458		75.84459459449999	1197
2011	763	COLEGIO SAN JUAN BAUTISTA	OVALLE	4	Particular Subvencionado	URBANO	708135858	532	536	65.682137834	58.2857142857	997
2011	766	COLEGIO SANTA MARIA EUFRASIA	OVALLE	4	Particular Subvencionado	URBANO	1358404482	483	514	66.4734299516	61.0271903323	1592
2011	768	COLEGIO LA PROVIDENCIA	OVALLE	4	Particular Subvencionado	URBANO	928697009	435	412		79.900990099	975
2011	769	COLEGIO SAN VIATOR	OVALLE	4	Particular Subvencionado	URBANO	858791579	602	613	46.7696629213	50.5988023952	1193
2011	774	COLEGIO PICHASCA	RÍO HURTADO	4	Municipal	RURAL	294139002	409	417	84.33734939750001	90.12345679009999	282
2011	799	COLEGIO REPUBLICA DE CHILE	MONTE PATRIA	4	Municipal	URBANO	477373694	399	412	79.3349168646	83.7438423645	586
2011	802	LICEO PRESIDENTE EDUARDO FREI MONTALVA	MONTE PATRIA	4	Municipal	URBANO	639934216	416	419		84.18491484179999	771
2011	845	LICEO SAMUEL ROMAN ROJAS	COMBARBALÁ	4	Municipal	URBANO	414726999	418	412		87.7952755905	559
2011	967	LICEO DOMINGO ORTIZ DE ROZAS	ILLAPEL	4	Municipal	URBANO	430438131	454	438		77.4134790528	544
2011	968	LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES	ILLAPEL	4	Municipal	URBANO	898439193	427	428		79.3770139634	889
2011	987	COLEGIO SANTA TERESA	ILLAPEL	4	Particular Subvencionado	URBANO	933566511	503	519	53.391053391	52.2796352583	1176
2011	988	LICEO PARTICULAR LUIS ALBERTO VERA	ILLAPEL	4	Particular Subvencionado	URBANO	240977445	403	386		84.3902439024	230
2011	999	ESCUELA PARTICULAR 18 DE SEPTIEMBRE	ILLAPEL	4	Particular Subvencionado	RURAL	20333644	332	337	100		3
2011	1000	ESCUELA PARTICULAR SAN ENRIQUE	ILLAPEL	4	Particular Subvencionado	RURAL	50105858	604	623	93.10344827580001		29
2011	1013	LICEO DE SALAMANCA	SALAMANCA	4	Municipal	URBANO	514480544	442	435	77.1929824561	74.90396927010001	720
2011	1036	COLEGIO PARTICULAR SAN FRANCISCO DE ASIS	SALAMANCA	4	Particular Subvencionado	URBANO	955108175	516	506	43.3811802232	48.0392156862	971
2011	1048	LICEO NICOLAS FEDERICO LOHSE VARGAS	LOS VILOS	4	Municipal	URBANO	606139223	402	425		80.48780487800001	772
2011	1119	COLEGIO PARTICULAR SANTA MARIA	LA LIGUA	5	Particular Subvencionado	URBANO	441057686	469	481	65.7032755298	67.701863354	654
2011	1121	LICEO PULMAHUE DE LA LIGUA	LA LIGUA	5	Municipal	URBANO	595209323	406	416		83.5645677694	835
2011	1148	LICEO JOSE MANUEL BORGONO NUNEZ	PETORCA	5	Municipal	RURAL	408700869	405	444	81.5920398009	76.8571428571	575
2011	1149	LICEO CORDILLERA	PETORCA	5	Municipal	RURAL	288536182	370	402	82.03125	83.0357142857	280
2011	1167	LICEO Y ESCUELA MUNICIPAL	CABILDO	5	Municipal	URBANO	555604333	409	421		70.8333333333	828
2011	1183	LICEO DE ZAPALLAR	ZAPALLAR	5	Municipal	URBANO	349961680	413	438	55.7575757575	72.1374045801	448
2011	1190	COLEGIO PARROQUIAL FRANCISCO DIDIER	ZAPALLAR	5	Particular Subvencionado	URBANO	271001411	556	557	48.0916030534	52.9411764705	445
2011	1194	LICEO MAXIMILIANO SALAS MARCHAN	LOS ANDES	5	Municipal	URBANO	870076093	462	465	50	54.1704857928	1583
2011	1196	LICEO TECNICO AMANCAY	LOS ANDES	5	Municipal	URBANO	234776656	357	376		84.6153846153	358
2011	1198	LICEO DE NINAS REPUBLICA ARGENTINA	LOS ANDES	5	Municipal	URBANO	342787965	407	389	80.2013422818	79.7250859106	488
2011	1199	LICEO DE HOMBRES AMERICA	LOS ANDES	5	Municipal	URBANO	291579658	332	377	79.2792792792	84.1269841269	349
2011	1213	LICEO PARTICULAR MIXTO LOS ANDES	LOS ANDES	5	Particular Subvencionado	URBANO	1849286941	511	507	65.0711513583	67.74969915760001	2524
2011	1214	COLEGIO MARIA AUXILIADORA	LOS ANDES	5	Particular Subvencionado	URBANO	387930188	568	561	32.8690807799	42.7083333333	730
2011	1226	"COLEGIO MARIA MONTESSORI "	LOS ANDES	5	Particular Subvencionado	URBANO	103805192	488	502	43.9024390243	37.3333333333	211
2011	1255	INSTITUTO AGRICOLA PASCUAL BABURIZZA	CALLE LARGA	5	Particular Subvencionado	RURAL	515244590	431	456		74.24657534240001	331
2011	1260	LICEO PARROQUIAL TERESITA DE LOS ANDES	RINCONADA	5	Particular Subvencionado	RURAL	543347040	433	475	79.3706293706	82.5757575757	552
2011	1261	LICEO DOCTOR ROBERTO HUMERES O.	SAN FELIPE	5	Municipal	URBANO	293140612	408	446	94.1176470588	80.56042031520001	519
2011	1263	LICEO DE NINAS CORINA URBINA	SAN FELIPE	5	Municipal	URBANO	581196821	433	427	69.4949494949	71.7344753747	885
2011	1264	LICEO SAN FELIPE	SAN FELIPE	5	Municipal	URBANO	193529092	412	427	82.1989528795	87.5	287
2011	1289	COLEGIO ASSUNTA PALLOTA	SAN FELIPE	5	Particular Subvencionado	RURAL	261627633	398	409		81.94444444440001	287
2011	1290	COLEGIO SANTA JUANA DE ARCO	SAN FELIPE	5	Particular Subvencionado	URBANO	484907069	539	542	36.3157894736	46.3503649635	679
2011	1291	COLEGIO JOSE AGUSTIN GOMEZ	SAN FELIPE	5	Particular Subvencionado	URBANO	317069818	590	607	32.8947368421	46.2962962962	501
2011	1294	COLEGIO PARTICULAR PUMANQUE	SAN FELIPE	5	Particular Subvencionado	URBANO	389755195	508	530	42.5867507886	50.8547008547	632
2011	1301	LICEO MANUEL MARIN	PUTAENDO	5	Municipal	URBANO	353164537	398	402	84.65753424650001	87.30158730150001	496
2011	1302	LICEO   REPUBLICA DE ESTADOS UNIDOS	PUTAENDO	5	Municipal	RURAL	214805906	346	408	89.8876404494	90.80459770109999	289
2011	1318	LICEO DARIO SALAS	SANTA MARÍA	5	Municipal	URBANO	466495391	388	394	81.2138728323	79.5348837209	603
2011	1327	COLEGIO SANTA MARIA DE ACONCAGUA	SANTA MARÍA	5	Particular Subvencionado	URBANO	531645036	383	373	68.5968819599	67.1428571428	765
2011	1335	LICEO POLITECNICO LLAY LLAY	LLAILLAY	5	Municipal	URBANO	603636659	440	438		82.71739130429999	949
2011	1347	LICEO MENESIANO SAGRADO CORAZON	LLAILLAY	5	Particular Subvencionado	URBANO	493391106	416	433	84.19354838700001	77.72925764190001	608
2011	1349	COLEGIO SALVADOR GONZALEZ	LLAILLAY	5	Particular Subvencionado	URBANO	222165528	427	335	76.86832740209999		388
2011	1354	LICEO CHAGRES	CATEMU	5	Municipal	URBANO	107821401	379	380		88.81578947360001	135
2011	1361	COLEGIO PARTICULAR CALIFORNIA	CATEMU	5	Particular Subvencionado	URBANO	419713327	390	403	66.3333333333	81.6091954022	505
2011	1362	ESCUELA AGRICOLA SALESIANA F. HUIDOBRO	CATEMU	5	Particular Subvencionado	RURAL	364194540	447	483	85.1851851851	74.51923076920001	252
2011	1363	LICEO SANTIAGO ESCUTI ORREGO	QUILLOTA	5	Municipal	URBANO	338943104	414	424		81.690140845	459
2011	1364	LICEO CIUDAD DE QUILLOTA	QUILLOTA	5	Municipal	URBANO	212605040	430	417		81.56182212580001	288
2011	1366	LICEO COMERCIAL DE QUILLOTA	QUILLOTA	5	Municipal	URBANO	547765409	456	458		67.87954830610001	765
2011	1391	LICEO COMERCIAL PARTICULAR	QUILLOTA	5	Particular Subvencionado	URBANO	124166650	421	418		71.05263157890001	220
2011	1392	COLEGIO FRANCISCO DE MIRANDA	QUILLOTA	5	Particular Subvencionado	URBANO	309863935	578	591	43.2835820895	49.6470588235	464
2011	1393	COLEGIO NIÑO JESUS DE PRAGA	QUILLOTA	5	Particular Subvencionado	URBANO	336149159	541	544	52.2988505747	55.5555555555	486
2011	1395	COLEGIO SAN PEDRO NOLASCO DE QUILLOTA	QUILLOTA	5	Particular Subvencionado	URBANO	799124809	468	485	68.2370820668	72.52747252739999	1023
2011	1397	ESC.PART INDUSTRIAL E.BERTELSEN TEMPLE	QUILLOTA	5	Particular Subvencionado	URBANO	1159760917	499	535	65.9287776708	67.4193548387	1726
2011	1400	COLEGIO SAN LUIS	QUILLOTA	5	Particular Subvencionado	URBANO	86010303	427	404	82.35294117639999	74.4186046511	187
2011	1405	COLEGIO INGLES DE QUILLOTA	QUILLOTA	5	Particular Subvencionado	URBANO	387443212	460	430	63.101604278	61.9266055045	677
2011	1414	COLEGIO LEONARDO DA VINCI	LA CRUZ	5	Municipal	URBANO	308485362	415	413	89.7872340425	88.679245283	455
2011	1421	LICEO SAN ISIDRO	LA CRUZ	5	Particular Subvencionado	URBANO	210962714	515	505	74.50980392149999	69.6969696969	390
2011	1422	LICEO PEDRO DE VALDIVIA	LA CALERA	5	Municipal	URBANO	274971099	390	396		88.0597014925	449
2011	1425	ESCUELA BASICA LAS ACACIAS	LA CALERA	5	Municipal	URBANO	353751021	393	410	86.1702127659	82.9457364341	437
2011	1435	ESCUELA BASICA VILLA LA FLORIDA	LA CALERA	5	Municipal	RURAL	153082125	415	379	85.96491228070001		247
2011	1436	LICEO PARTICULAR SAN JOSE	LA CALERA	5	Particular Subvencionado	URBANO	670976631	477	484	62.5250501002	62.3430962343	1012
2011	1437	COLEGIO TERESA BROWN DE ARIZTIA	LA CALERA	5	Particular Subvencionado	URBANO	685010962	509	497	68.4887459807	62.213740458	924
2011	1444	LICEO MUNICIPAL JUAN RUSQUE PORTAL	NOGALES	5	Municipal	URBANO	344698051	385	423	75.0957854406	79.9019607843	404
2011	1449	LICEO FELIPE CORTES	NOGALES	5	Particular Subvencionado	URBANO	919587622	397	409	60.4914933837	70.29702970290001	1206
2011	1450	COLEGIO SANTA ISABEL	NOGALES	5	Particular Subvencionado	RURAL	522459712	471	498	45.5716586151	41.1764705882	889
2011	1453	LICEO MUNICIPAL LUIS LABORDA	HIJUELAS	5	Municipal	URBANO	778899397	419	422	83.1826401446	82.9268292682	1048
2011	1464	LICEO DE LIMACHE	LIMACHE	5	Municipal	URBANO	447893282	398	403		81.5899581589	779
2011	1478	COLEGIO DE LA SANTA CRUZ	LIMACHE	5	Particular Subvencionado	URBANO	276066140	486	497	57.0621468926	62.3376623376	569
2011	1481	COLEGIO INGLES RELIGIOSAS PASIONISTAS	LIMACHE	5	Particular Subvencionado	URBANO	329016905	474	503	45.9854014598	54.1284403669	462
2011	1482	COLEGIO LIMACHE COLLEGE	LIMACHE	5	Particular Subvencionado	URBANO	372604319	502	488	54.9857549857	66.066066066	801
2011	1489	LICEO DE OLMUE	OLMUÉ	5	Municipal	URBANO	241349447	449	469		75.9759759759	276
2011	1500	COLEGIO PART. IGNACIO CARRERA PINTO	OLMUÉ	5	Particular Subvencionado	URBANO	746892425	406	406	72.4770642201	69.0972222222	862
2011	1502	INST.SUP.COMERCIO FCO.ARAYA BENNET	VALPARAÍSO	5	Municipal	URBANO	1135901491	464	438		66.36851520570001	1665
2011	1504	LICEO TÉCNICO FEMENINO DE VALPARAÍSO	VALPARAÍSO	5	Municipal	URBANO	438352125	369	370		81.0032017075	769
2011	1515	LICEO EDUARDO DE LA BARRA	VALPARAÍSO	5	Municipal	URBANO	1112308283	530	522		60.1661779081	1958
2011	1516	LICEO POLITECNICO ALFREDO NAZAR FERES	VALPARAÍSO	5	Municipal	URBANO	598836175	408	399	72.8346456692	80.9315866084	941
2011	1517	LICEO MATILDE BRANDAU DE ROSS	VALPARAÍSO	5	Municipal	URBANO	462840724	398	382	87.30158730150001	82.09876543199999	656
2011	1518	LICEO MARIA LUISA BOMBAL	VALPARAÍSO	5	Municipal	URBANO	660274191	406	377	84.1584158415	84.2511013215	949
2011	1519	LICEO BARON	VALPARAÍSO	5	Municipal	URBANO	384642211	399	389		79.8418972332	477
2011	1521	LICEO DE NINAS MARIA FRANCK DE MACDOUGAL	VALPARAÍSO	5	Municipal	URBANO	545773754	469	428	74.5614035087	76.4957264957	766
2011	1522	COLEGIO PEDRO MONTT	VALPARAÍSO	5	Municipal	URBANO	229883774	431	418	81.5920398009	87.8787878787	310
2011	1525	INSTITUTO TECN.PROF.MARITIMO DE VALPSO	VALPARAÍSO	5	Municipal	URBANO	913027493	445	445		70.4697986577	1241
2011	1549	ESCUELA REPUBLICA DE MEXICO	VALPARAÍSO	5	Municipal	URBANO	416518401	426	371	80.895522388	84.375	569
2011	1579	LICEO SANTA TERESA	VALPARAÍSO	5	Particular Subvencionado	URBANO	240207360	488	491	63.3466135458	70.88607594929999	427
2011	1580	COLEGIO PRESBIT. DAVID TRUMBULL	VALPARAÍSO	5	Particular Subvencionado	URBANO	174859777	581	581	47.5	50	254
2011	1581	LICEO JUANA ROSS DE EDWARDS	VALPARAÍSO	5	Particular Subvencionado	URBANO	774211191	558	579	41.9178082191	40.5882352941	1165
2011	1582	COLEGIO LUTERANO CONCORDIA	VALPARAÍSO	5	Particular Subvencionado	URBANO	492147595	548	596	60.2739726027	58.3333333333	648
2011	1585	LICEO COEDUCACIONAL LA IGUALDAD	VALPARAÍSO	5	Particular Subvencionado	URBANO	712938874	498	515	63.4146341463	62.4060150375	1086
2011	1586	COLEGIO CARLOS COUSINO	VALPARAÍSO	5	Particular Subvencionado	URBANO	608420955	514	521	50.6711409395	51.5315315315	873
2011	1587	COLEGIO MARIA AUXILIADORA	VALPARAÍSO	5	Particular Subvencionado	URBANO	365858896	535	532	46.6850828729	41.8699186991	601
2011	1588	COLEGIO NTRA.SRA.DE LA MISERICORDIA	VALPARAÍSO	5	Particular Subvencionado	URBANO	206522192	497	499	54.2307692307	51.1363636363	388
2011	1590	COLEGIO SALESIANO VALPARAISO	VALPARAÍSO	5	Particular Subvencionado	URBANO	1150518471	503	518	41.2541254125	50.0515995872	1676
2011	1597	ESCUELA PARTICULAR SAN LUIS	VALPARAÍSO	5	Particular Subvencionado	URBANO	141096162	372	413	67.03910614519999		244
2011	1600	COLEGIO PATROCINIO SAN JOSE	VALPARAÍSO	5	Particular Subvencionado	URBANO	154873346	382	408	61.2068965517	63.4146341463	292
2011	1604	COLEGIO LEONARDO MURIALDO	VALPARAÍSO	5	Particular Subvencionado	URBANO	520471169	484	513	60.294117647	57.7557755775	858
2011	1610	COLEGIO ALBERTO HURTADO SEGUNDO	VALPARAÍSO	5	Particular Subvencionado	URBANO	375388467	435	443	71.5346534653	69.7297297297	629
2011	1617	COLEGIO DABRUNA	VALPARAÍSO	5	Particular Subvencionado	URBANO	170583927	378	384	73.7142857142	62.7450980392	273
2011	1619	COLEGIO PARTICULAR JUNIOR SCHOOL 2	VALPARAÍSO	5	Particular Subvencionado	URBANO	478831513	439	399	74.3169398907	67.74193548380001	755
2011	1632	COL. IDA.CONCEPC. NTRA.SRA.LOURDES	VALPARAÍSO	5	Particular Subvencionado	URBANO	199718788	486	468	54.5774647887	50	432
2011	1635	COLEGIO AGUSTIN EDWARDS	VALPARAÍSO	5	Particular Subvencionado	URBANO	217249567	490	502	45.5026455026	44.0559440559	361
2011	1653	COLEGIO SAN VICENTE	VALPARAÍSO	5	Particular Subvencionado	URBANO	297598576	572	536	51.9163763066	49.6	461
2011	1664	LICEO INDUSTRIAL DE VINA DEL MAR	VIÑA DEL MAR	5	Municipal	URBANO	518755409	413	422		74.537037037	770
2011	1672	LICEO JOSE FRANCISCO VERGARA ETCHEVERS	VIÑA DEL MAR	5	Municipal	URBANO	472058407	411	408		73	756
2011	1674	LICEO BENJAMIN VICUNA MACKENA	VIÑA DEL MAR	5	Municipal	URBANO	254242427	419	413		80	503
2011	1675	LICEO GUILLERMO RIVERA COTAPOS	VIÑA DEL MAR	5	Municipal	URBANO	353899981	442	443		74.7553816046	590
2011	1676	LICEO VIÑA DEL MAR	VIÑA DEL MAR	5	Municipal	URBANO	406175316	444	437	78.2051282051	61.0921501706	648
2011	1681	COLEGIO REPUBLICA DE COLOMBIA	VIÑA DEL MAR	5	Municipal	URBANO	366017144	415	400	76.3513513513	77.0025839793	510
2011	1734	COLEGIO RUBEN CASTRO-DIURNO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	609853974	641	638	31.2698412698	39.590443686	920
2011	1735	LICEO PARROQUIAL SAN ANTONIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	393500164	574	581		31.4065510597	509
2011	1738	LICEO NUESTRA SRA.DE LA PAZ	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	696032112	517	535	43.4504792332	43.7086092715	1022
2011	1739	ESC. DE TRIPULANTES Y PORTUARIA DE VALPARAISO	VALPARAÍSO	5	Particular Subvencionado	URBANO	530578286	440	468		67.5456389452	539
2011	1741	LICEO SANTA TERESA DE LOS ANDES	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	264419987	524	528	45.2926208651	41.2429378531	531
2011	1742	COLEGIO SAN AGUSTIN	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	242960629	509	491	53.1914893617	61.2716763005	450
2011	1743	COL.PARROQUIAL SANTA MARIA GORETTI	CONCÓN	5	Particular Subvencionado	URBANO	477946642	518	533	54.8330404217	50.5836575875	844
2011	1747	LICEO JOSE CORTES BROWN	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	276159697	573	570		42.9487179487	463
2011	1749	COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	363290146	482	491	43.4944237918	53.6912751677	573
2011	1750	COL. INMACULADA DE LOURDES	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	330227278	499	528	45.8452722063	32.7160493827	494
2011	1755	COLEGIO ANA MARIA JANER	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	785090476	498	500	43.2632880098	47.2295514511	1245
2011	1756	COLEGIO CLAUDIO MATTE	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	412274389	467	483	48.8752556237	58.4415584415	871
2011	1757	COLEGIO ACONCAGUA	QUILPUÉ	5	Particular Subvencionado	URBANO	1252824301	563	574	37.4064837905	46.7349551856	2103
2011	1761	COLEGIO FRIENDLY HIGH SCHOOL	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	178251780	470	464	57.7777777777	52.2058823529	360
2011	1769	COLEGIO RAYEN CAVEN	CONCÓN	5	Particular Subvencionado	URBANO	246830375	517	548	49.1150442477	40	383
2011	1786	COLEGIO INGLES SAN PATRICIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	377355524	531	515	30.474040632	42.9104477611	765
2011	1795	COLEGIO SAN IGNACIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	400638501	575	558	35.0710900473	45.7711442786	711
2011	1851	LICEO POLITECNICO QUINTERO	QUINTERO	5	Municipal	URBANO	297965653	385	396		80.1302931596	454
2011	1858	COLEGIO DON ORIONE	QUINTERO	5	Particular Subvencionado	URBANO	844578563	472	492	53.2324621733	58.5714285714	1293
2011	1859	COLEGIO SANTA FILOMENA	QUINTERO	5	Particular Subvencionado	URBANO	314523563	501	507	46.3276836158	51.25	575
2011	1860	COLEGIO INGLES	QUINTERO	5	Particular Subvencionado	URBANO	481126009	448	437	67.5	74.8120300751	998
2011	1863	COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ	PUCHUNCAVÍ	5	Municipal	URBANO	571099049	385	410	66.5662650602	70.95808383230001	693
2011	1864	COMPLEJO EDUCACIONAL SARGENTO ALDEA	PUCHUNCAVÍ	5	Municipal	URBANO	550861620	419	430	70.94594594589999	76.0124610591	735
2011	1880	COLEGIO ANDRES BELLO LOPEZ	QUILPUÉ	5	Municipal	URBANO	459617309	430	419	80.55555555550001	81.8003913894	676
2011	1882	LICEO GUILLERMO GRONEMEYER ZAMORANO	QUILPUÉ	5	Municipal	URBANO	200696673	420	404		86.0892388451	331
2011	1884	LICEO COMERCIAL ALEJANDRO LUBET V	QUILPUÉ	5	Municipal	URBANO	802236875	437	425		72.32758620680001	1340
2011	1895	LICEO TECNICO PROFESIONAL MANNHEIM	QUILPUÉ	5	Municipal	URBANO	439288065	401	402	67.6470588235	70.20408163259999	680
2011	1908	LICEO DE NINAS JAVIERA CARRERA	QUILPUÉ	5	Particular Subvencionado	URBANO	216651309	470	461	63.6871508379	66.86746987950001	340
2011	1909	COLEGIO LIAHONA	QUILPUÉ	5	Particular Subvencionado	URBANO	676362656	546	564	37.5912408759	41.6485900216	1111
2011	1911	COLEGIO CREP	QUILPUÉ	5	Particular Subvencionado	URBANO	263785775	475	466	56.5573770491	62.1118012422	421
2011	1919	COLEGIO H. F. CAMILO HENRIQUEZ	QUILPUÉ	5	Particular Subvencionado	URBANO	263196746	592	599	37.8277153558	42.9577464788	438
2011	1923	COLEGIO CRISTIANO DE QUILPUE	QUILPUÉ	5	Particular Subvencionado	URBANO	469031057	543	523	53.0892448512	54.203539823	907
2011	1934	COLEGIO ESPERANZA	QUILPUÉ	5	Particular Subvencionado	URBANO	595157990	545	569	53.9162112932	49.6913580246	966
2011	1941	COLEGIO EL BELLOTO	QUILPUÉ	5	Particular Subvencionado	URBANO	294679859	496	503	46.5116279069	61.5107913669	607
2011	1958	LICEO TECNOLOGICO VILLA ALEMANA	VILLA ALEMANA	5	Municipal	URBANO	516353522	405	397		84.3043995243	929
2011	1967	LICEO TECNICO MARY GRAHAM	VILLA ALEMANA	5	Municipal	URBANO	819430986	509	482	71.0806697108	68.1818181818	1237
2011	1969	COLEGIO CHARLES DARWIN	VILLA ALEMANA	5	Municipal	URBANO	419408360	445	435	73.9299610894	74.2603550295	617
2011	1973	ESCUELA VICEALMIRANTE ARTURO WILSON N.	VILLA ALEMANA	5	Municipal	URBANO	212447667	390	376	67.213114754	82.24852070999999	302
2011	1977	COLEGIO NACIONAL	VILLA ALEMANA	5	Particular Subvencionado	URBANO	1225821762	561	559	44.1035474592	44.2253521126	1896
2011	1980	COLEGIO PARTICULAR JEAN PIAGET	VILLA ALEMANA	5	Particular Subvencionado	URBANO	273967828	457	502	56.626506024	72.6618705035	447
2011	1987	COLEGIO NUEVO CHILENO BRITANICO	VILLA ALEMANA	5	Particular Subvencionado	URBANO	162035311	382	421	69.53125	69.6428571428	272
2011	1996	LICEO MANUEL DE SALAS	CASABLANCA	5	Municipal	URBANO	262710455	396	390		69.44444444440001	511
2011	2007	COLEGIO PARTIC. JULIO MONTT SALAMANCA	CASABLANCA	5	Particular Subvencionado	URBANO	217526963	492	497	46.0732984293	44.1860465116	362
2011	2009	COLEGIO INSULAR ROBINSON CRUSOE	JUAN FERNÁNDEZ	5	Municipal	RURAL	148860109	455	412	31.25	37.9310344827	120
2011	2012	PROFESOR JUAN DANTE PARRAGUEZ ARELLANO	SAN ANTONIO	5	Municipal	URBANO	238401425	357	380		84.6435100548	420
2011	2013	INST.COMERCIAL MARITIMO PACIFICO SUR	SAN ANTONIO	5	Municipal	URBANO	697168341	438	449		68.69806094179999	1007
2011	2018	ESCUELA MOVILIZADORES PORTUARIOS	SAN ANTONIO	5	Municipal	URBANO	487702736	452	402	77.15133531150001		851
2011	2021	PADRE ANDRE COINDRE	SAN ANTONIO	5	Municipal	URBANO	563795762	318	368	86.6888519134		748
2011	2040	LICEO NACIONAL DE LLO LLEO	SAN ANTONIO	5	Particular Subvencionado	URBANO	574406702	514	505	57.8449905482	57.1906354515	869
2011	2041	LICEO SANTA TERESITA DE LLOLLEO	SAN ANTONIO	5	Particular Subvencionado	URBANO	599901920	512	536	49.2462311557	52.2321428571	843
2011	2042	INSTITUTO DEL PUERTO DE SAN ANTONIO	SAN ANTONIO	5	Particular Subvencionado	URBANO	592101495	611	615	29.4469357249	39.4039735099	985
2011	2043	INSTITUTO ERCILLA	SAN ANTONIO	5	Particular Subvencionado	URBANO	336216546	477	484	77.2727272727	72.5	490
2011	2044	ESCUELA INDUSTRIAL SAN ANTONIO	SAN ANTONIO	5	Particular Subvencionado	URBANO	433917149	373	413		71.9273743016	674
2011	2045	LICEO GABRIELA MISTRAL	SAN ANTONIO	5	Particular Subvencionado	URBANO	307676712	621	622	29.8780487804	38.5620915032	467
2011	2047	COLEGIO PARTICULAR SARA CRUCHAGA	SAN ANTONIO	5	Particular Subvencionado	URBANO	405342459	525	492	64.1399416909	62.4060150375	557
2011	2048	COLEGIO SAGRADA FAMILIA	SAN ANTONIO	5	Particular Subvencionado	URBANO	387282658	454	437	55.0143266475	70.32967032960001	588
2011	2049	COLEGIO FUND.EDUC. FERNANDEZ LEON	SAN ANTONIO	5	Particular Subvencionado	URBANO	423987470	566	594	28.3333333333	37.7777777777	624
2011	2050	COLEGIO NUESTRA SENORA DE POMPEYA	SAN ANTONIO	5	Particular Subvencionado	URBANO	334943406	440	424	66.037735849	74.8858447488	561
2011	2052	COLEGIO PROVIDENCIA	SAN ANTONIO	5	Particular Subvencionado	URBANO	246402771	405	387	66.1538461538	72.602739726	438
2011	2055	COLEGIO EL RETIRO	SAN ANTONIO	5	Particular Subvencionado	URBANO	273518462	489	503	67.8977272727	64.13043478260001	455
2011	2057	ESCUELA PARTICULAR N. 33 MARIA KONIG	SAN ANTONIO	5	Particular Subvencionado	URBANO	241142239	364	392	85.5895196506	82.1782178217	290
