agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_media
2011	1597	ESCUELA PARTICULAR SAN LUIS	VALPARAÍSO	5	Particular Subvencionado	URBANO	141096162	372	413	
2011	1600	COLEGIO PATROCINIO SAN JOSE	VALPARAÍSO	5	Particular Subvencionado	URBANO	154873346	382	408	63.4146341463
2011	1604	COLEGIO LEONARDO MURIALDO	VALPARAÍSO	5	Particular Subvencionado	URBANO	520471169	484	513	57.7557755775
2011	1610	COLEGIO ALBERTO HURTADO SEGUNDO	VALPARAÍSO	5	Particular Subvencionado	URBANO	375388467	435	443	69.7297297297
2011	1617	COLEGIO DABRUNA	VALPARAÍSO	5	Particular Subvencionado	URBANO	170583927	378	384	62.7450980392
2011	1619	COLEGIO PARTICULAR JUNIOR SCHOOL 2	VALPARAÍSO	5	Particular Subvencionado	URBANO	478831513	439	399	67.74193548380001
2011	1632	COL. IDA.CONCEPC. NTRA.SRA.LOURDES	VALPARAÍSO	5	Particular Subvencionado	URBANO	199718788	486	468	50
2011	1635	COLEGIO AGUSTIN EDWARDS	VALPARAÍSO	5	Particular Subvencionado	URBANO	217249567	490	502	44.0559440559
2011	1653	COLEGIO SAN VICENTE	VALPARAÍSO	5	Particular Subvencionado	URBANO	297598576	572	536	49.6
2011	1664	LICEO INDUSTRIAL DE VINA DEL MAR	VIÑA DEL MAR	5	Municipal	URBANO	518755409	413	422	74.537037037
2011	1672	LICEO JOSE FRANCISCO VERGARA ETCHEVERS	VIÑA DEL MAR	5	Municipal	URBANO	472058407	411	408	73
2011	1674	LICEO BENJAMIN VICUNA MACKENA	VIÑA DEL MAR	5	Municipal	URBANO	254242427	419	413	80
2011	1675	LICEO GUILLERMO RIVERA COTAPOS	VIÑA DEL MAR	5	Municipal	URBANO	353899981	442	443	74.7553816046
2011	1676	LICEO VIÑA DEL MAR	VIÑA DEL MAR	5	Municipal	URBANO	406175316	444	437	61.0921501706
2011	1681	COLEGIO REPUBLICA DE COLOMBIA	VIÑA DEL MAR	5	Municipal	URBANO	366017144	415	400	77.0025839793
2011	1734	COLEGIO RUBEN CASTRO-DIURNO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	609853974	641	638	39.590443686
2011	1735	LICEO PARROQUIAL SAN ANTONIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	393500164	574	581	31.4065510597
2011	1738	LICEO NUESTRA SRA.DE LA PAZ	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	696032112	517	535	43.7086092715
2011	1739	ESC. DE TRIPULANTES Y PORTUARIA DE VALPARAISO	VALPARAÍSO	5	Particular Subvencionado	URBANO	530578286	440	468	67.5456389452
2011	1741	LICEO SANTA TERESA DE LOS ANDES	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	264419987	524	528	41.2429378531
2011	1742	COLEGIO SAN AGUSTIN	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	242960629	509	491	61.2716763005
2011	1743	COL.PARROQUIAL SANTA MARIA GORETTI	CONCÓN	5	Particular Subvencionado	URBANO	477946642	518	533	50.5836575875
2011	1747	LICEO JOSE CORTES BROWN	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	276159697	573	570	42.9487179487
2011	1749	COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	363290146	482	491	53.6912751677
2011	1750	COL. INMACULADA DE LOURDES	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	330227278	499	528	32.7160493827
2011	1755	COLEGIO ANA MARIA JANER	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	785090476	498	500	47.2295514511
2011	1756	COLEGIO CLAUDIO MATTE	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	412274389	467	483	58.4415584415
2011	1757	COLEGIO ACONCAGUA	QUILPUÉ	5	Particular Subvencionado	URBANO	1252824301	563	574	46.7349551856
2011	1761	COLEGIO FRIENDLY HIGH SCHOOL	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	178251780	470	464	52.2058823529
2011	1769	COLEGIO RAYEN CAVEN	CONCÓN	5	Particular Subvencionado	URBANO	246830375	517	548	40
2011	1786	COLEGIO INGLES SAN PATRICIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	377355524	531	515	42.9104477611
2011	1795	COLEGIO SAN IGNACIO	VIÑA DEL MAR	5	Particular Subvencionado	URBANO	400638501	575	558	45.7711442786
2011	1851	LICEO POLITECNICO QUINTERO	QUINTERO	5	Municipal	URBANO	297965653	385	396	80.1302931596
2011	1858	COLEGIO DON ORIONE	QUINTERO	5	Particular Subvencionado	URBANO	844578563	472	492	58.5714285714
2011	1859	COLEGIO SANTA FILOMENA	QUINTERO	5	Particular Subvencionado	URBANO	314523563	501	507	51.25
2011	1860	COLEGIO INGLES	QUINTERO	5	Particular Subvencionado	URBANO	481126009	448	437	74.8120300751
2011	1863	COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ	PUCHUNCAVÍ	5	Municipal	URBANO	571099049	385	410	70.95808383230001
2011	1864	COMPLEJO EDUCACIONAL SARGENTO ALDEA	PUCHUNCAVÍ	5	Municipal	URBANO	550861620	419	430	76.0124610591
2011	1880	COLEGIO ANDRES BELLO LOPEZ	QUILPUÉ	5	Municipal	URBANO	459617309	430	419	81.8003913894
2011	1882	LICEO GUILLERMO GRONEMEYER ZAMORANO	QUILPUÉ	5	Municipal	URBANO	200696673	420	404	86.0892388451
2011	1884	LICEO COMERCIAL ALEJANDRO LUBET V	QUILPUÉ	5	Municipal	URBANO	802236875	437	425	72.32758620680001
2011	1895	LICEO TECNICO PROFESIONAL MANNHEIM	QUILPUÉ	5	Municipal	URBANO	439288065	401	402	70.20408163259999
2011	1908	LICEO DE NINAS JAVIERA CARRERA	QUILPUÉ	5	Particular Subvencionado	URBANO	216651309	470	461	66.86746987950001
2011	1909	COLEGIO LIAHONA	QUILPUÉ	5	Particular Subvencionado	URBANO	676362656	546	564	41.6485900216
2011	1911	COLEGIO CREP	QUILPUÉ	5	Particular Subvencionado	URBANO	263785775	475	466	62.1118012422
2011	1919	COLEGIO H. F. CAMILO HENRIQUEZ	QUILPUÉ	5	Particular Subvencionado	URBANO	263196746	592	599	42.9577464788
2011	1923	COLEGIO CRISTIANO DE QUILPUE	QUILPUÉ	5	Particular Subvencionado	URBANO	469031057	543	523	54.203539823
2011	1934	COLEGIO ESPERANZA	QUILPUÉ	5	Particular Subvencionado	URBANO	595157990	545	569	49.6913580246
2011	1941	COLEGIO EL BELLOTO	QUILPUÉ	5	Particular Subvencionado	URBANO	294679859	496	503	61.5107913669
2011	1958	LICEO TECNOLOGICO VILLA ALEMANA	VILLA ALEMANA	5	Municipal	URBANO	516353522	405	397	84.3043995243
2011	1967	LICEO TECNICO MARY GRAHAM	VILLA ALEMANA	5	Municipal	URBANO	819430986	509	482	68.1818181818
2011	1969	COLEGIO CHARLES DARWIN	VILLA ALEMANA	5	Municipal	URBANO	419408360	445	435	74.2603550295
2011	1973	ESCUELA VICEALMIRANTE ARTURO WILSON N.	VILLA ALEMANA	5	Municipal	URBANO	212447667	390	376	82.24852070999999
2011	1977	COLEGIO NACIONAL	VILLA ALEMANA	5	Particular Subvencionado	URBANO	1225821762	561	559	44.2253521126
2011	1980	COLEGIO PARTICULAR JEAN PIAGET	VILLA ALEMANA	5	Particular Subvencionado	URBANO	273967828	457	502	72.6618705035
2011	1987	COLEGIO NUEVO CHILENO BRITANICO	VILLA ALEMANA	5	Particular Subvencionado	URBANO	162035311	382	421	69.6428571428
2011	1996	LICEO MANUEL DE SALAS	CASABLANCA	5	Municipal	URBANO	262710455	396	390	69.44444444440001
2011	2007	COLEGIO PARTIC. JULIO MONTT SALAMANCA	CASABLANCA	5	Particular Subvencionado	URBANO	217526963	492	497	44.1860465116
2011	2009	COLEGIO INSULAR ROBINSON CRUSOE	JUAN FERNÁNDEZ	5	Municipal	RURAL	148860109	455	412	37.9310344827
2011	2012	PROFESOR JUAN DANTE PARRAGUEZ ARELLANO	SAN ANTONIO	5	Municipal	URBANO	238401425	357	380	84.6435100548
2011	2013	INST.COMERCIAL MARITIMO PACIFICO SUR	SAN ANTONIO	5	Municipal	URBANO	697168341	438	449	68.69806094179999
2011	2018	ESCUELA MOVILIZADORES PORTUARIOS	SAN ANTONIO	5	Municipal	URBANO	487702736	452	402	
2011	2021	PADRE ANDRE COINDRE	SAN ANTONIO	5	Municipal	URBANO	563795762	318	368	
2011	2040	LICEO NACIONAL DE LLO LLEO	SAN ANTONIO	5	Particular Subvencionado	URBANO	574406702	514	505	57.1906354515
2011	2041	LICEO SANTA TERESITA DE LLOLLEO	SAN ANTONIO	5	Particular Subvencionado	URBANO	599901920	512	536	52.2321428571
2011	2042	INSTITUTO DEL PUERTO DE SAN ANTONIO	SAN ANTONIO	5	Particular Subvencionado	URBANO	592101495	611	615	39.4039735099
2011	2043	INSTITUTO ERCILLA	SAN ANTONIO	5	Particular Subvencionado	URBANO	336216546	477	484	72.5
2011	2044	ESCUELA INDUSTRIAL SAN ANTONIO	SAN ANTONIO	5	Particular Subvencionado	URBANO	433917149	373	413	71.9273743016
2011	2045	LICEO GABRIELA MISTRAL	SAN ANTONIO	5	Particular Subvencionado	URBANO	307676712	621	622	38.5620915032
2011	2047	COLEGIO PARTICULAR SARA CRUCHAGA	SAN ANTONIO	5	Particular Subvencionado	URBANO	405342459	525	492	62.4060150375
2011	2048	COLEGIO SAGRADA FAMILIA	SAN ANTONIO	5	Particular Subvencionado	URBANO	387282658	454	437	70.32967032960001
2011	2049	COLEGIO FUND.EDUC. FERNANDEZ LEON	SAN ANTONIO	5	Particular Subvencionado	URBANO	423987470	566	594	37.7777777777
2011	2050	COLEGIO NUESTRA SENORA DE POMPEYA	SAN ANTONIO	5	Particular Subvencionado	URBANO	334943406	440	424	74.8858447488
2011	2052	COLEGIO PROVIDENCIA	SAN ANTONIO	5	Particular Subvencionado	URBANO	246402771	405	387	72.602739726
2011	2055	COLEGIO EL RETIRO	SAN ANTONIO	5	Particular Subvencionado	URBANO	273518462	489	503	64.13043478260001
2011	2057	ESCUELA PARTICULAR N. 33 MARIA KONIG	SAN ANTONIO	5	Particular Subvencionado	URBANO	241142239	364	392	82.1782178217
2011	2064	LICEO POETA VICENTE HUIDOBRO	CARTAGENA	5	Municipal	URBANO	395522881	429	446	79.23875432520001
2011	2078	LICEO  CLARA SOLOVERA	EL QUISCO	5	Municipal	URBANO	119567589	416	424	77.1241830065
2011	2090	COLEGIO TERESA DE LOS ANDES-ALGARROBO	ALGARROBO	5	Particular Subvencionado	URBANO	311203431	496	480	61.4035087719
2011	2091	COLEGIO PEOPLE HELP PEOPLE	SANTO DOMINGO	5	Municipal	URBANO	503979211	500	508	50.1766784452
2011	2099	COLEGIO STO. DOMINGO HELEN LEE LASSEN	SANTO DOMINGO	5	Particular Subvencionado	URBANO	336649531	433	432	61.6
2011	2101	COLEGIO BASICO LORENZO BAEZA VEGA	ISLA DE PASCUA	5	Municipal	URBANO	604163544	394	341	
2011	2104	LICEO COMERCIAL DIEGO PORTALES	RANCAGUA	6	Municipal	URBANO	1222851539	463	455	55.7579003749
2011	2109	LICEO MARIA LUISA BOMBAL	RANCAGUA	6	Municipal	URBANO	364272685	397	414	80.44871794869999
2011	2110	LICEO MUNICIPAL OSCAR CASTRO ZUNIGA	RANCAGUA	6	Municipal	URBANO	1229035030	537	530	47.1807628524
2011	2111	LICEO MUNICIPAL JOSE VICTORINO LASTARRIA	RANCAGUA	6	Municipal	URBANO	615433852	411	397	75.96656217340001
2011	2118	COLEGIO ESPANA	RANCAGUA	6	Municipal	URBANO	331080137	353	403	
2011	2124	COLEGIO LIBERTADOR SIMON BOLIVAR	RANCAGUA	6	Municipal	URBANO	505222287	444	447	
2011	2132	ESCUELA MUNICIPAL PATRICIO MEKIS	RANCAGUA	6	Municipal	URBANO	286611472	350	348	
2011	2134	LICEO COMERCIAL JORGE ALESSANDRI R.	RANCAGUA	6	Municipal	URBANO	628174897	422	408	68.4362934362
2011	2150	INSTITUTO SAGRADO CORAZON	RANCAGUA	6	Particular Subvencionado	URBANO	290682519	579	555	36.9127516778
2011	2153	COLEGIO PARTICULAR SANTA MARIA GORETTI	RANCAGUA	6	Particular Subvencionado	URBANO	210068884	458	450	48.9711934156
2011	2163	COLEGIO CUISENAIRE	RANCAGUA	6	Particular Subvencionado	URBANO	180598870	402	422	64.06685236760001
2011	2164	COLEGIO PARTICULAR GABRIELA MISTRAL	RANCAGUA	6	Particular Subvencionado	URBANO	349233732	449	462	46.7105263157
2011	2165	ESCUELA PARTICULAR NINO JESUS DE PRAGA	RANCAGUA	6	Particular Subvencionado	URBANO	613937722	468	469	65.03067484659999
2011	2166	INSTITUTO REGIONAL DE EDUCACION	RANCAGUA	6	Particular Subvencionado	URBANO	546878776	524	529	32.5678496868
2011	2167	INSTITUTO SEWELL	RANCAGUA	6	Particular Subvencionado	URBANO	151573060	423	457	57.9234972677
2011	2171	COLEGIO PARTICULAR ANDRES BELLO	RANCAGUA	6	Particular Subvencionado	URBANO	236945983	485	467	48.3333333333
2011	2173	"COLEGIO PARTICULAR BERNARDO O'HIGGINS"	RANCAGUA	6	Particular Subvencionado	URBANO	153129364	482	484	60
2011	2183	COLEGIO PARTICULAR INSTITUTO SAN ANDRES	RANCAGUA	6	Particular Subvencionado	URBANO	221938351	507	488	43.6708860759
2011	2205	LICEO PROFESOR MISAEL LOBOS MONROY	GRANEROS	6	Municipal	URBANO	417687222	392	382	73.90146471369999
2011	2217	COLEGIO PARTICULAR NUESTRA SENORA	GRANEROS	6	Particular Subvencionado	URBANO	354428056	526	501	48.8095238095
2011	2218	COLEGIO PARTICULAR GRANEROS	GRANEROS	6	Particular Subvencionado	URBANO	583684250	516	524	45.1807228915
2011	2219	ESCUELA AGRICOLA CRISTO OBRERO	GRANEROS	6	Particular Subvencionado	URBANO	294030703	425	395	71.56549520759999
2011	2222	LICEO ALBERTO HURTADO	MOSTAZAL	6	Municipal	URBANO	265298991	405	431	70.3241895261
2011	2224	LICEO ELVIRA SANCHEZ DE GARCES	MOSTAZAL	6	Municipal	URBANO	298929379	393	380	77.1929824561
2011	2233	COLEGIO PARTICULAR SAN ANDRES	MOSTAZAL	6	Particular Subvencionado	URBANO	130332314	358	355	74.6268656716
2011	2244	INSTITUTO LAUTARO DE CODEGUA	CODEGUA	6	Particular Subvencionado	URBANO	188816603	368	381	90.5405405405
2011	2259	COLEGIO PARTICULAR ARTURO PRAT	MACHALÍ	6	Particular Subvencionado	URBANO	512771052	440	482	74.3478260869
2011	2265	ESCUELA BERTA SAAVEDRA SEGURA	REQUÍNOA	6	Municipal	URBANO	307957821	374	352	
2011	2278	LICEO SAN JOSE DE REQUINOA	REQUÍNOA	6	Particular Subvencionado	URBANO	1144489461	521	511	51.3056835637
2011	2280	LICEO POLITECNICO TOMAS MARIN DE POVEDA	RENGO	6	Municipal	URBANO	599223503	435	430	66.0359508041
2011	2283	LICEO LUIS URBINA FLORES	RENGO	6	Municipal	URBANO	517678744	430	417	76.7184035476
2011	2299	COLEGIO MUNICIPAL EL CERRILLO	RENGO	6	Municipal	RURAL	121415503	319	361	
2011	2308	COLEGIO SAN ANTONIO DEL BALUARTE	RENGO	6	Particular Subvencionado	URBANO	482652117	600	587	45.3874538745
2011	2309	CENTRO EDUCACIONAL ASUNCION	RENGO	6	Particular Subvencionado	URBANO	300897788	514	546	48.224852071
2011	2319	LICEO REPUBLICA DE ITALIA	QUINTA DE TILCOCO	6	Municipal	URBANO	563707395	400	380	81.9718309859
2011	2326	COLEGIO SAGRADO CORAZON DE JESUS	QUINTA DE TILCOCO	6	Particular Subvencionado	URBANO	532190812	483	488	65.543071161
2011	2329	LICEO IGNACIO CARRERA PINTO	SAN VICENTE	6	Municipal	URBANO	909401236	468	480	63.981042654
2011	2355	COLEGIO EL SALVADOR	SAN VICENTE	6	Particular Subvencionado	URBANO	652596707	607	644	39.8119122257
2011	2356	COLEGIO SANTA INES	SAN VICENTE	6	Particular Subvencionado	URBANO	541822906	576	567	45.8471760797
2011	2375	LICEO LATINOAMERICANO	PICHIDEGUA	6	Municipal	URBANO	375565381	415	464	71.6577540106
2011	2378	LICEO JEAN BUCHANAN DE LARRAIN	PEUMO	6	Municipal	RURAL	352938100	390	417	76.2962962962
2011	2406	LICEO MUNICIPAL LUIS GREGORIO VALENZUELA LAVIN	COINCO	6	Municipal	URBANO	167706145	384	398	80.3652968036
2011	2411	LICEO CLAUDIO ARRAU LEON	DOÑIHUE	6	Municipal	URBANO	402186662	409	416	77.4074074074
2011	2422	LICEO FRANCISCO ANTONIO ENCINA ARMANET	LAS CABRAS	6	Municipal	URBANO	413431962	413	428	77.96052631569999
2011	2444	INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS DE SAN FERNANDO	SAN FERNANDO	6	Municipal	URBANO	887211004	473	466	71.0132890365
2011	2447	LICEO DE HOMBRES NEANDRO SCHILLING	SAN FERNANDO	6	Municipal	URBANO	518760749	452	447	72.8776185226
2011	2448	LICEO DE NINAS EDUARDO CHARME	SAN FERNANDO	6	Municipal	URBANO	725493627	406	396	79.1954022988
2011	2451	COLEGIO PARTICULAR PREMIO NOBEL	SAN FERNANDO	6	Particular Subvencionado	URBANO	149496043	456	432	
2011	2453	LICEO JOSÉ GREGORIO ARGOMEDO	SAN FERNANDO	6	Particular Subvencionado	URBANO	579396175	524	497	53.1690140845
2011	2454	SAN FERNANDO COLLEGE	SAN FERNANDO	6	Particular Subvencionado	URBANO	937152748	577	597	38.6308068459
2011	2455	COLEGIO INMACULADA CONCEPCION	SAN FERNANDO	6	Particular Subvencionado	URBANO	678481450	559	536	50.9933774834
2011	2486	LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO	CHIMBARONGO	6	Municipal	URBANO	739511366	496	479	74.5815899581
2011	2488	ESCUELA MUNICIPAL	CHIMBARONGO	6	Municipal	URBANO	247116806	411	374	
2011	2514	ESCUELA AGRICOLA LAS GARZAS	CHIMBARONGO	6	Particular Subvencionado	RURAL	178653020	447	484	73.8805970149
2011	2518	LICEO SAN FRANCISCO	PLACILLA	6	Municipal	URBANO	263882326	361	355	90.909090909
2011	2530	LICEO MUNICIPAL JUAN PABLO II	NANCAGUA	6	Municipal	URBANO	417179037	439	424	77.4674115456
2011	2551	LICEO MUNICIPAL DE SANTA CRUZ	SANTA CRUZ	6	Municipal	URBANO	799362174	455	450	76.10894941630001
2011	2552	INSTITUTO POLITECNICO	SANTA CRUZ	6	Municipal	URBANO	968341280	463	460	68.6226568867
2011	2579	INSTITUTO REGIONAL FEDERICO ERRAZURIZ	SANTA CRUZ	6	Particular Subvencionado	URBANO	1299501010	586	612	49.8997995991
2011	2580	LICEO MARIA AUXILIADORA	SANTA CRUZ	6	Particular Subvencionado	URBANO	561477368	567	552	50.1483679525
2011	2583	LICEO DE LOLOL	LOLOL	6	Municipal	URBANO	362691526	444	459	82.08556149730001
2011	2611	ESCUELA MUNICIPAL DE PALMILLA	PALMILLA	6	Municipal	URBANO	330078466	353	321	
2011	2612	ESCUELA MUNICIPAL SN.JOSE DEL CARMEN	PALMILLA	6	Municipal	RURAL	490028885	421	449	76.2376237623
2011	2625	LICEO VICTOR JARA	PERALILLO	6	Municipal	URBANO	265282725	400	421	68.43657817099999
2011	2635	LICEO AGUSTIN ROSS EDWARDS	PICHILEMU	6	Municipal	URBANO	425356598	429	465	77.24665391960001
2011	2656	COLEGIO DE LA PRECIOSA SANGRE	PICHILEMU	6	Particular Subvencionado	URBANO	475297800	522	536	67.94871794869999
2011	2657	LICEO MUNICIPAL PABLO NERUDA	NAVIDAD	6	Municipal	URBANO	288612196	387	390	86
2011	2681	LICEO EL ROSARIO DE LITUECHE	LITUECHE	6	Municipal	URBANO	198570625	440	464	79.0909090909
2011	2701	LICEO MUNICIPAL INSTITUTO CARDENAL CARO	MARCHIHUE	6	Municipal	URBANO	245376848	398	415	85.0622406639
2011	2732	LICEO FERNANDO LAZCANO	CURICÓ	7	Municipal	URBANO	381686738	472	461	72.03389830499999
2011	2733	LICEO LUIS CRUZ MARTINEZ DE CURICO	CURICÓ	7	Municipal	URBANO	373379972	435	424	73.2732732732
2011	2734	ESCUELA INGENIERO JORGE ALESSANDRI R.	CURICÓ	7	Municipal	URBANO	578719544	394	348	
2011	2737	ESCUELA JAPON	CURICÓ	7	Municipal	URBANO	216031484	338	357	90.909090909
2011	2782	COLEGIO SAN RAMON NONATO	CURICÓ	7	Particular Subvencionado	URBANO	998945306	580	580	40.2531645569
2011	2787	COLEGIO SANTO TOMAS DE CURICO	CURICÓ	7	Particular Subvencionado	URBANO	268290428	598	592	46.3855421686
2011	2794	LICEO TENO	TENO	7	Municipal	URBANO	417963274	433	452	86.22641509429999
2011	2822	LICEO ARTURO ALESSANDRI PALMA	ROMERAL	7	Municipal	URBANO	574194106	419	413	81.19891008170001
2011	2833	LICEO AGRÍCOLA NICOLÁS MORENO VERGARA	ROMERAL	7	Particular Subvencionado	RURAL	318662429	425	415	82.35294117639999
2011	2835	LICEO POLIVALENTE DE MOLINA	MOLINA	7	Municipal	URBANO	352999247	354	370	76.3513513513
2011	2836	LICEO JUAN AGUSTIN MORALES GONZALEZ	MOLINA	7	Municipal	URBANO	285348429	399	402	76.8496420047
2011	2863	COLEGIO ADVENTISTA DE MOLINA	MOLINA	7	Particular Subvencionado	URBANO	455823438	507	489	56.3706563706
2011	2864	LICEO GONZALO CORREA UGARTE	MOLINA	7	Particular Subvencionado	RURAL	271230022	355	384	87.96680497920001
2011	2882	LICEO HUALANE	HUALAÑÉ	7	Municipal	URBANO	397679579	478	514	82.4761904761
2011	2896	LICEO AUGUSTO SANTELICES VALENZUELA	LICANTÉN	7	Municipal	URBANO	661872068	464	513	77.4809160305
2011	2908	ESCUELA ALEJANDRO ROJAS SIERRA	LICANTÉN	7	Municipal	RURAL	117217679	378	396	98.0769230769
2011	2909	LICEO NUEVO HORIZONTE	VICHUQUÉN	7	Municipal	URBANO	165720956	435	456	80.7017543859
2011	2910	ESCUELA ENTRE AGUAS DE LLICO	VICHUQUÉN	7	Municipal	RURAL	283116348	452	484	79.4392523364
2011	2930	LICEO DE CULTURA Y DIFUSION ARTISTICA	TALCA	7	Municipal	URBANO	309760958	443	466	62.2754491017
2011	2934	LICEO TECNICO AMELIA COURBIS	TALCA	7	Municipal	URBANO	879289759	425	401	82.55451713390001
2011	2935	LICEO MARTA DONOSO ESPEJO	TALCA	7	Municipal	URBANO	777780097	510	487	59.9141016463
2011	2937	LICEO INDUSTRIAL SUPERIOR	TALCA	7	Municipal	URBANO	766907872	426	430	81.6513761467
2011	2938	INST.SUP.DE COMERCIO ENRIQUE MALDONADO S	TALCA	7	Municipal	URBANO	957967437	447	440	75.9413202933
2011	2939	LICEO DIEGO PORTALES	TALCA	7	Municipal	URBANO	460024839	405	407	86.7897727272
2011	2940	LICEO CARLOS CONDELL	TALCA	7	Municipal	URBANO	331110855	403	395	90.8713692946
2011	2943	LICEO HECTOR PEREZ BIOTT	TALCA	7	Municipal	URBANO	161406651	391	415	81.3953488372
2011	2973	LICEO ABATE MOLINA	TALCA	7	Municipal	URBANO	1162311605	560	567	54.1239892183
2011	2974	LICEO IGNACIO CARRERA PINTO	TALCA	7	Municipal	URBANO	87188808	275	327	90.7514450867
2011	2979	ESCUELA EL SAUCE	TALCA	7	Municipal	RURAL	287733579	328	368	89.3333333333
2011	2995	INSTITUTO ANDRES BELLO	TALCA	7	Particular Subvencionado	URBANO	765247093	515	475	54.7619047619
2011	3003	COLEGIO PIAGET	TALCA	7	Particular Subvencionado	URBANO	179368526	378	381	87.15083798880001
2011	3005	LICEO SANTA TERESITA	TALCA	7	Particular Subvencionado	URBANO	368650268	521	511	56.2091503267
2011	3006	CENTRO EDUCATIVO SALESIANOS TALCA	TALCA	7	Particular Subvencionado	URBANO	1507910862	474	472	67.1726755218
2011	3009	COLEGIO INTEGRADO SAN PIO X	TALCA	7	Particular Subvencionado	URBANO	300491151	531	528	47.8540772532
2011	3010	COLEGIO SAN FRANCISCO DE ASIS	TALCA	7	Particular Subvencionado	URBANO	168383718	369	360	72.1311475409
2011	3013	COLEGIO JUAN IGNACIO MOLINA	TALCA	7	Particular Subvencionado	URBANO	465012970	436	454	56.0714285714
2011	3016	LICEO DE PELARCO	PELARCO	7	Municipal	URBANO	308743227	374	362	92.26519337009999
2011	3033	LICEO AGROINDUSTRIAL RIO CLARO	RÍO CLARO	7	Municipal	URBANO	485941644	413	349	80.0884955752
2011	3055	LICEO SAN CLEMENTE ENTRE RIOS	SAN CLEMENTE	7	Municipal	URBANO	409367912	421	445	96.48
2011	3108	COLEGIO PAULA MONTAL	SAN CLEMENTE	7	Particular Subvencionado	URBANO	402834954	490	489	80.2325581395
2011	3111	ESCUELA VILLA CULENAR	TALCA	7	Municipal	RURAL	493191613	450	392	
2011	3126	LICEO TECNICO AGRICOLA MARIA AUXILIADORA	MAULE	7	Particular Subvencionado	RURAL	369607058	430	419	86.4768683274
2011	3128	LICEO SAN IGNACIO	EMPEDRADO	7	Municipal	URBANO	630092250	415	431	93.6170212765
2011	3138	COMPLEJO EDUCACIONAL PENCAHUE	PENCAHUE	7	Municipal	URBANO	441335281	336	413	88.81578947360001
2011	3165	LICEO CONSTITUCION	CONSTITUCIÓN	7	Municipal	URBANO	475549448	440	447	74.4368266405
2011	3172	LICEO RURAL PUTU	CONSTITUCIÓN	7	Municipal	RURAL	378594733	401	410	82.0754716981
2011	3173	LICEO RURAL ENRIQUE MAC IVER	CONSTITUCIÓN	7	Municipal	RURAL	529434813	430	437	85.29411764699999
2011	3202	COLEGIO SAN ALBERTO HURTADO	CONSTITUCIÓN	7	Particular Subvencionado	URBANO	716495346	600	599	44.6555819477
2011	3205	LICEO LUIS EDMUNDO CORREA ROJAS	CUREPTO	7	Municipal	URBANO	345738096	432	474	82.65306122440001
2011	3247	LICEO VALENTIN LETELIER	LINARES	7	Municipal	URBANO	1111996362	515	506	65.0726392251
2011	3248	INSTITUTO COMERCIAL	LINARES	7	Municipal	URBANO	1048422285	446	433	78.10218978100001
2011	3250	ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.	LINARES	7	Municipal	URBANO	347192827	480	526	
2011	3252	LICEO TECNICO PROFESIONAL DIEGO PORTALES	LINARES	7	Municipal	URBANO	539687983	378	350	88.063063063
2011	3261	PEDRO AGUIRRE CERDA	LINARES	7	Municipal	URBANO	305986774	444	462	
2011	3267	ESCUELA GRACIELA LETELIER	LINARES	7	Municipal	RURAL	436660700	514	522	
2011	3268	ESCUELA SALOMON SALMAN DABUD	LINARES	7	Municipal	URBANO	389909128	358	377	
2011	3290	LICEO MARIA AUXILIADORA	LINARES	7	Particular Subvencionado	URBANO	757843329	497	491	65.23972602729999
